Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
17848, 1513611499,          4
17849, 1513611500,          1
17850, 1513611501,          1
17851, 1513611502,          1
17852, 1513611503,          1
17853, 1513611504,         35
17854, 1513611505,          1
17855, 1513611506,          4
17856, 1513611507,          5
17857, 1513611508,          0
17858, 1513611509,         35
17859, 1513611510,          3
17860, 1513611511,          2
17861, 1513611512,          2
17862, 1513611513,          4
17863, 1513611514,         41
17864, 1513611515,          5
17865, 1513611516,          4
17866, 1513611517,          4
17867, 1513611518,          4
17868, 1513611519,         38
17869, 1513611520,          6
17870, 1513611521,          4
17871, 1513611522,          4
17872, 1513611523,          6
17873, 1513611524,         38
17874, 1513611525,          6
17875, 1513611526,          4
17876, 1513611527,          4
17877, 1513611528,          5
17878, 1513611529,          4
17879, 1513611530,         39
17880, 1513611531,          4
17881, 1513611532,          5
17882, 1513611533,          6
17883, 1513611534,          8
17884, 1513611535,         38
17885, 1513611536,          0
17886, 1513611537,          0
17887, 1513611538,          1
17888, 1513611539,          1
17889, 1513611540,         35
17890, 1513611541,          1
17891, 1513611542,          4
17892, 1513611543,          5
17893, 1513611544,          1
17894, 1513611545,         35
17895, 1513611546,          3
17896, 1513611547,          2
17897, 1513611548,          2
17898, 1513611549,          6
17899, 1513611550,         40
17900, 1513611551,          4
17901, 1513611552,          4
17902, 1513611553,          4
17903, 1513611554,          4
17904, 1513611555,         40
17905, 1513611556,          4
17906, 1513611557,          4
17907, 1513611558,          6
17908, 1513611559,          4
17909, 1513611560,         40
17910, 1513611561,          4
17911, 1513611562,          4
17912, 1513611563,          5
17913, 1513611564,          4
17914, 1513611565,         38
17915, 1513611566,          5
17916, 1513611567,          6
17917, 1513611568,          6
17918, 1513611569,          8
17919, 1513611570,          4
17920, 1513611571,         35
17921, 1513611572,          0
17922, 1513611573,          1
17923, 1513611574,          1
17924, 1513611575,          1
17925, 1513611576,         35
17926, 1513611577,          4
17927, 1513611578,          5
17928, 1513611579,          1
17929, 1513611580,          1
17930, 1513611581,         37
17931, 1513611582,          2
17932, 1513611583,          2
17933, 1513611584,          4
17934, 1513611585,          6
17935, 1513611586,         40
17936, 1513611587,          4
17937, 1513611588,          4
17938, 1513611589,          4
17939, 1513611590,          4
17940, 1513611591,          6
17941, 1513611592,         38
17942, 1513611593,          4
17943, 1513611594,          6
17944, 1513611595,          4
17945, 1513611596,          5
17946, 1513611597,         39
17947, 1513611598,          4
17948, 1513611599,          6
17949, 1513611600,          4
17950, 1513611601,          4
17951, 1513611602,         39
17952, 1513611603,          6
17953, 1513611604,          6
17954, 1513611605,          8
17955, 1513611606,          4
17956, 1513611607,         35
17957, 1513611608,          0
17958, 1513611609,          1
17959, 1513611610,          1
17960, 1513611611,          1
17961, 1513611612,         34
17962, 1513611613,          5
17963, 1513611614,          5
17964, 1513611615,          1
17965, 1513611616,          0
17966, 1513611617,          3
17967, 1513611618,         37
17968, 1513611619,          2
17969, 1513611620,          4
17970, 1513611621,          6
17971, 1513611622,          5
17972, 1513611623,         38
17973, 1513611624,          4
17974, 1513611625,          4
17975, 1513611626,          4
17976, 1513611627,          6
17977, 1513611628,         38
17978, 1513611629,          5
17979, 1513611630,          6
17980, 1513611631,          4
17981, 1513611632,          5
17982, 1513611633,         39
17983, 1513611634,          4
17984, 1513611635,          5
17985, 1513611636,          4
17986, 1513611637,          4
17987, 1513611638,          4
17988, 1513611639,         40
17989, 1513611640,          6
17990, 1513611641,          8
17991, 1513611642,          4
17992, 1513611643,          1
17993, 1513611644,         35
17994, 1513611645,          1
17995, 1513611646,          1
17996, 1513611647,          1
17997, 1513611648,          1
17998, 1513611649,         39
17999, 1513611650,          6
18000, 1513611651,          0
18001, 1513611652,          0
18002, 1513611653,          3
18003, 1513611654,         37
18004, 1513611655,          2
18005, 1513611656,          4
18006, 1513611657,          6
18007, 1513611658,          6
18008, 1513611659,         37
18009, 1513611660,          5
18010, 1513611661,          4
18011, 1513611662,          4
18012, 1513611663,          6
18013, 1513611664,          4
18014, 1513611665,         39
18015, 1513611666,          6
18016, 1513611667,          4
18017, 1513611668,          5
18018, 1513611669,          5
18019, 1513611670,         39
18020, 1513611671,          5
18021, 1513611672,          4
18022, 1513611673,          4
18023, 1513611674,          4
18024, 1513611675,         40
18025, 1513611676,          6
18026, 1513611677,          8
18027, 1513611678,          4
18028, 1513611679,          1
18029, 1513611680,         35
18030, 1513611681,          1
18031, 1513611682,          1
18032, 1513611683,          1
18033, 1513611684,          1
18034, 1513611685,          4
18035, 1513611686,         40
18036, 1513611687,          1
18037, 1513611688,          0
18038, 1513611689,          3
18039, 1513611690,          2
18040, 1513611691,         37
18041, 1513611692,          4
18042, 1513611693,          6
18043, 1513611694,          5
18044, 1513611695,          4
18045, 1513611696,         38
18046, 1513611697,          4
18047, 1513611698,          4
18048, 1513611699,          6
18049, 1513611700,          4
18050, 1513611701,         39
18051, 1513611702,          6
18052, 1513611703,          4
18053, 1513611704,          5
18054, 1513611705,          4
18055, 1513611706,         37
18056, 1513611707,          6
18057, 1513611708,          4
18058, 1513611709,          5
18059, 1513611710,          4
18060, 1513611711,          6
18061, 1513611712,         40
18062, 1513611713,          8
18063, 1513611714,          4
18064, 1513611715,          0
18065, 1513611716,          0
18066, 1513611717,         36
18067, 1513611718,          1
18068, 1513611719,          1
18069, 1513611720,          1
18070, 1513611721,          4
18071, 1513611722,         40
18072, 1513611723,          0
18073, 1513611724,          0
18074, 1513611725,          3
18075, 1513611726,          2
18076, 1513611727,         37
18077, 1513611728,          4
18078, 1513611729,          6
18079, 1513611730,          6
18080, 1513611731,          4
18081, 1513611732,          4
18082, 1513611733,         39
18083, 1513611734,          4
18084, 1513611735,          5
18085, 1513611736,          4
18086, 1513611737,          4
18087, 1513611738,         40
18088, 1513611739,          4
18089, 1513611740,          6
18090, 1513611741,          4
18091, 1513611742,          4
18092, 1513611743,         40
18093, 1513611744,          4
18094, 1513611745,          4
18095, 1513611746,          4
18096, 1513611747,          6
18097, 1513611748,         40
18098, 1513611749,          8
18099, 1513611750,          4
18100, 1513611751,          0
18101, 1513611752,          0
18102, 1513611753,          1
18103, 1513611754,         35
18104, 1513611755,          1
18105, 1513611756,          1
18106, 1513611757,          4
18107, 1513611758,          5
18108, 1513611759,         35
18109, 1513611760,          1
18110, 1513611761,          3
18111, 1513611762,          2
18112, 1513611763,          2
18113, 1513611764,         39
18114, 1513611765,          6
18115, 1513611766,          5
18116, 1513611767,          4
18117, 1513611768,          4
18118, 1513611769,         39
18119, 1513611770,          4
18120, 1513611771,          5
18121, 1513611772,          4
18122, 1513611773,          4
18123, 1513611774,         40
18124, 1513611775,          4
18125, 1513611776,          6
18126, 1513611777,          4
18127, 1513611778,          4
18128, 1513611779,          6
18129, 1513611780,         38
18130, 1513611781,          4
18131, 1513611782,          4
18132, 1513611783,          6
18133, 1513611784,          6
18134, 1513611785,         42
18135, 1513611786,          4
18136, 1513611787,          0
18137, 1513611788,          0
18138, 1513611789,          1
18139, 1513611790,         35
18140, 1513611791,          1
18141, 1513611792,          1
18142, 1513611793,          4
18143, 1513611794,          5
18144, 1513611795,         35
18145, 1513611796,          0
18146, 1513611797,          3
18147, 1513611798,          2
18148, 1513611799,          2
18149, 1513611800,          4
18150, 1513611801,         41
18151, 1513611802,          6
18152, 1513611803,          4
18153, 1513611804,          4
18154, 1513611805,          4
18155, 1513611806,         38
18156, 1513611807,          6
18157, 1513611808,          4
18158, 1513611809,          5
18159, 1513611810,          6
18160, 1513611811,         38
18161, 1513611812,          5
18162, 1513611813,          4
18163, 1513611814,          4
18164, 1513611815,          5
18165, 1513611816,         38
18166, 1513611817,          4
18167, 1513611818,          4
18168, 1513611819,          6
18169, 1513611820,          6
18170, 1513611821,          8
18171, 1513611822,         38
18172, 1513611823,          0
18173, 1513611824,          0
18174, 1513611825,          1
18175, 1513611826,          1
18176, 1513611827,         35
18177, 1513611828,          1
18178, 1513611829,          4
18179, 1513611830,          6
18180, 1513611831,          0
18181, 1513611832,         35
18182, 1513611833,          3
18183, 1513611834,          2
18184, 1513611835,          2
18185, 1513611836,          4
18186, 1513611837,         41
18187, 1513611838,          5
18188, 1513611839,          4
18189, 1513611840,          4
